Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Plus4,Country,Status_Code,Station_Phone,Expected_Date,Access_Code,Latitude,Longitude,ID
ELEC,Appel Ford,1820 US Hwy 290 W,Brenham,TX,77833,,US,E,888-357-1009,,private,30.156065,-96.417964,358417
ELEC,Walmart 613 Ormond Beach,1521 W Granada Blvd,Ormond Beach,FL,32174,,US,E,833-632-2778,,private,29.25815,-81.11366,170302
CNG,Sawgrass LNG & Power,6800 NW 72nd St,Miami,FL,33166,,US,E,,,private,25.83854019,-80.3078924,186301
ELEC,Germain Ford of Columbus - DCFC,7250 Sawmill Road,Columbus,OH,43235,,US,E,888-998-2546,,private,40.11341677620027,-83.08928411714668,349599
ELEC,EVolve NY Jamestown,1365 E 2nd Street,Jamestown,NY,14701,,US,P,833-632-2778,2025-11-19,private,42.11366,-79.21091,374772
ELEC,Almaden Plaza Shopping Center,5353 Almaden Expy,San Jose,CA,95118,,US,E,877-455-3833,,private,37.250519,-121.878486,367832
CNG,Clean Energy - Shipley Energy,714 Loucks Mill Rd,York,PA,17403,,US,E,800-839-1849,,private,39.974852,-76.723959,67118
ELEC,"CircleK - Waycross, GA",1736 S Georgia Pkwy W,Waycross,GA,31503,,US,E,833-505-2291,,private,31.20978,-82.38256,356094
ELEC,"Westfield Wheaton (Silver Spring, MD)",11160 Veirs Mill Rd,Silver Spring,MD,20902,,US,E,833-632-2778,,public,39.03811,-77.05433,206526
ELEC,Maltsberger,50152 Highway Dr,Cleveland,OK,74020,,US,E,918-358-3310,,private,36.2883528,-96.44651035,322852
CNG,IGS CNG Services - Marengo,461 State Route 61,Marengo,OH,43334,,US,E,877-742-4476,,public,40.370911,-82.829363,61195
ELEC,Cortez Gas Co,2091 Highway 70 E,Ruidoso Downs,NM,88346,,US,E,575-378-4411,,public,33.3264625,-105.6196533,15445
CNG,City of Milwaukee - Congress Ave,3100 W Congress St,Milwaukee,WI,53216,,US,P,414-286-2282,2025-11-20,private,43.09717947,-87.95114243,70560
ELEC,Detweiler's Propane Gas Service,6651 15th St E,Sarasota,FL,34243,,US,P,941-755-2651,2025-11-21,public,27.423412,-82.546491,70853
ELEC,Taco Bell Ellensburg,1406 Canyon Road,Ellensburg,WA,98926,,US,E,833-632-2778,,public,46.9789,-120.54343,170358
ELEC,Hancock Town Justice - Tesla Supercharger,661  West Main Street,Hancock,NY,13783,,US,E,877-798-3752,,private,41.95595493,-75.2944836,238578
CNG,PG&E - Santa Cruz Service Center,615 7th Ave,Santa Cruz,CA,95062,,US,E,800-684-4648,,private,36.969267,-121.999295,798
CNG,Clean N' Green,5050 W Pershing Rd,Cicero,IL,60804,,US,E,800-331-3441,,private,41.822729,-87.749999,43713
CNG,Love's Travel Stop #171,66 Indian Nation Turnpike,McAlester,OK,74501,,US,E,918-421-8940,,private,34.907926,-95.825663,61707
ELEC,Walmart 1214 Colby,115 W Willow St.,Colby,KS,67701,,US,E,833-632-2778,,private,39.36643,-101.04661,190408
ELEC,"Menards West Fargo 3036 (West Fargo, ND)",1300 13th Ave E,West Fargo,ND,58078,,US,E,833-632-2778,,public,46.8631,-96.87987,374503
ELEC,Bob Poynter Ford,1873 East Tipton Street,Seymour,IN,47274,,US,E,888-998-2546,,private,38.95955765328392,-85.85810016137692,329492
ELEC,COUNTRY HOLLOW RV PARK,1703 E Farrall St,Shawnee,OK,74801,,US,E,405-706-8472,,private,35.32165,-96.90028,375067
CNG,Pinnacle Propane,6400 Edith Blvd,Albuquerque,NM,87107,,US,P,505-389-2620,2025-11-22,public,35.148213,-106.62381,82369
CNG,Clean Energy - University of California San Diego,3960 Voigt Dr,La Jolla,CA,92093,,US,E,866-278-3674,,public,32.88018,-117.21969,372190
ELEC,12950 E. US Rte. 34,12950 E. US Rte. 34,Plano,IL,60545,,US,E,866-816-7584,,private,41.66219,-88.505214,354648
CNG,PG&E - Merced Service Center,624 W 15th St,Merced,CA,95340,,US,E,800-684-4648,,public,37.299692,-120.486137,30832
CNG,PG&E - San Rafael Service Center,1220 Andersen Dr,San Rafael,CA,94901,,US,E,800-684-4648,,private,37.951236,-122.499682,827
ELEC,Anaheim Towne Square,"2180 E Lincoln, Ave",Anaheim,CA,92806,,US,E,877-455-3833,,public,33.838807,-117.886388,357307
ELEC,Safeway Mclean #1920,1688 Anderson Rd,McLean,VA,22102,,US,E,877-455-3833,,private,38.922475,-77.20139,228713
ELEC,Cloverleaf BP Southfield,28995 Telegraph Rd,Southfield,MI,48034,,US,E,313-262-6722,,private,42.500449708635,-83.28573777171,351292
ELEC,"Apex, NC Rechargery - N Salem St",400 N Salem St,Apex,NC,27502,,US,E,833-466-2474,,private,35.734814,-78.849216,390100
ELEC,Cortez Gas Co,415 E 3rd Ave,Truth or Consequences,NM,87901,,US,E,575-894-2433,,public,33.132869,-107.246225,18485
ELEC,Clinton Twp Amoco,33960 Gratiot Ave,Clinton Twp,MI,48035,,US,P,313-262-6722,2025-11-23,public,42.546635207443,-82.903784150577,351288
CNG,ASAP General Store 308,1835 SW Frank Phillips Blvd,Bartlesville,OK,74003,,US,P,918-876-6300,2025-11-24,private,36.751521,-96.000152,103895
ELEC,"Hampton Inn Ozona (Ozona, TX)",816 14TH St.,Ozona,TX,76943,,US,E,833-632-2778,,private,30.7067,-101.20571,170246
ELEC,Pilot Travel Center 1061,4939 West Chestnut Expressway,Springfield,MO,65802,,US,P,877-455-3833,2025-11-25,private,37.21323,-93.38133,329599
ELEC,Maguire Chevrolet of Grand Island,2000 Alvin Rd,Grand Island,NY,14850,,US,P,866-816-7584,2025-11-26,public,43.016295,-78.974063,375546
ELEC,State Street Shopping Center,2600 State St,East St Louis,IL,62205,,US,E,877-455-3833,,public,38.615246,-90.12625,429787
ELEC,FPL EVolution - Embassy Suites Panama City,16006 Front Beach Rd,Panama City Beach,FL,32413,,US,P,833-919-0939,2025-11-27,public,30.2158083246343,-85.8742523905288,354685
ELEC,"Kroger QFC 878 (Redmond, WA)",23475 NE Novelty Hill Rd,Redmond,WA,98053,,US,E,833-632-2778,,public,47.69951,-122.02569,316269
ELEC,"Walmart 423 (Alabaster, AL)",630 COLONIAL PKWY,Alabaster,AL,35007,,US,E,833-632-2778,,private,33.23676,-86.80281,170322
CNG,Piedmont Natural Gas - Wilmington,141 Sutton Steam Plant Rd,Wilmington,NC,28401,,US,E,877-840-0043,,public,34.28252976,-77.96360326,169548
CNG,Trillium - Cambria County Transit Authority,502 Maple Ave,Johnstown,PA,15901,,US,E,800-920-1166,,public,40.334523,-78.900235,79266
CNG,Potts Gas Co,109 S Texas St,Emory,TX,75440,,US,P,903-473-2714,2025-11-28,private,32.872558,-95.766232,22235
ELEC,Clarke - Roselle - DCFC,159 N. Garden Ave,Roselle,IL,60172,,US,P,888-998-2546,2025-11-29,private,41.98614006391082,-88.10137603506674,429583
CNG,Busters Butane Gas Co,5402 Ayers St,Corpus Christi,TX,78415,,US,P,361-852-8161,2025-11-30,private,27.729706,-97.42975,20242
CNG,Sublette School District #1,10095 Highway 191,Pinedale,WY,82941,,US,E,307-367-5510,,public,42.8666284,-109.8923465,49551
ELEC,"Raju Countryside Market (Lost Hills, CA)",21959 CA-46,Lost Hills,CA,93249,,US,E,833-632-2778,,public,35.61541,-119.65834,190761
ELEC,Blossman Gas,264 War Admiral Blvd,Kearneysville,WV,25430,,US,E,540-955-4677,,private,39.34497754,-77.85666001,195932
ELEC,Lowe's of Livermore,4255 1st St,Livermore,CA,94551,,US,E,877-455-3833,,public,37.6948221,-121.7451335,373044
ELEC,Diamond Hills Plaza,2825 S Diamond Bar Blvd,Diamond Bar,CA,91765,,US,E,877-455-3833,,public,33.9759966,-117.8381096,228675
ELEC,Pilot Travel Center 1047,4075 Jones Branch Road,Jacksonville,FL,32219,,US,E,877-455-3833,,private,30.371822,-81.764679,422635
ELEC,Las Vegas,10480 Las Vegas Blvd S,Las Vegas,NV,89183,,US,E,855-900-7584,,public,35.999436,-115.171755,350242
ELEC,Love's Travel Stop #608,2400 E Kansas Ave,McPherson,KS,67460,,US,E,620-241-4078,,private,38.370094,-97.615056,153935
ELEC,Pismo Beach Premium Outlets,333 Five Cities Drive,Pismo Beach,CA,93449,,US,P,833-632-2778,2025-12-01,public,35.13678,-120.62934,152395
ELEC,"Target T1462 (Las Vegas, NV)",6480 Sky Pointe Dr,Las Vegas,NV,89131,,US,P,833-632-2778,2025-12-02,public,36.28015,-115.26441,373960
ELEC,Holiday Inn - Tesla Supercharger,36 Valley Rd,Clark,NJ,7066,,US,E,877-798-3752,,private,40.62748,-74.301651,330974
CNG,Newport County Propane,50 Underwood Ln,Middletown,RI,2842,,US,P,401-847-6878,2025-12-03,private,41.517681,-71.305281,15759
ELEC,Electric Era Charging Station,1520 N Morley St,Moberly,MO,65270,,US,E,888-409-2980,,private,39.436951,-92.4318543,351679
ELEC,Dollar Tree - Colville,102 Ponderosa Rd,Colville,WA,99114,,US,E,866-300-3827,,public,48.5568987,-117.9219539,428652
CNG,Enbridge Gas North Carolina,4211 Global St,Raleigh,NC,27610,,US,E,877-776-2427,,public,35.782022,-78.563001,39189
CNG,Love's Travel Stop #309,1532 Madison Ave,Aurora,NE,68818,,US,E,402-694-2802,,private,40.818073,-97.998017,153936
ELEC,"Gigahub, Monroe Rd, Houston, TX",8100 MONROE RD,Houston,TX,77061,,US,P,833-277-8573,2025-12-04,private,29.651813,-95.265635,434832
ELEC,Junius Ponds Travel Plaza,NY State Thruway,Phelps,NY,14532,,US,E,888-557-7099,,public,42.9587887,-76.9174498,320693
ELEC,Cortez Gas Co - AWC Propane,813 N Virginia,Roswell,NM,88201,,US,E,575-622-1130,,public,33.401945,-104.520708,143989
ELEC,"White Bear Lake, MN Rechargery Relay - White Bear Ave",3200 White Bear Ave,White Bear Lake,MN,55110,,US,E,833-466-2474,,private,45.038285,-93.015708,404844
ELEC,Goddard Amoco,19141 Goddard,Southgate,MI,48195,,US,P,313-262-6722,2025-12-05,public,42.2272,-83.22956,400481
ELEC,Target Houston #T0993,6955 Highway 6 N,Houston,TX,77084,,US,E,877-455-3833,,private,29.87798,-95.64586,373135
ELEC,Pilot Travel Center 495,4126 Highway 21,Brooklyn,IA,52211,,US,E,877-455-3833,,public,41.6974218,-92.3584634,360877
ELEC,Eau Claire Ford,2909 Lorch Ave,Eau Claire,WI,54701,,US,E,888-357-1009,,private,44.7606268,-91.4602357,390327
CNG,Alliance AutoGas - Palmetto Propane,133 Davis Rd,Martinez,GA,30907,,US,E,800-233-1882,,public,33.506832,-82.083706,75622
ELEC,Kwik Trip #110,1814 Lake Shore Dr W,Ashland,WI,54806,,US,E,715-682-2195,,public,46.5819926,-90.9048639,374350
CNG,Coastal Butane Service,3230 Bamore Rd,Rosenberg,TX,77471,,US,E,281-342-5637,,public,29.532978,-95.819677,20185
ELEC,USF St. Petersburg,140 7th Ave S St.,Petersburg,FL,33701,,US,E,866-816-7584,,public,27.763747,-82.635008,429545
ELEC,"Shopcore Bakers Centre (Philadelphia, PA)",2800 Fox Street,Philadelphia,PA,19129,,US,P,833-632-2778,2025-12-06,private,40.01032,-75.17532,194644
ELEC,Chicopee Marketplace,591 Memorial Drive,Chicopee,MA,1020,,US,E,833-632-2778,,public,42.17567,-72.57286,170360
ELEC,"Meijer #224 (Cincinnati, OH)",3195 Geier Drive,Cincinnati,OH,45209,,US,E,833-632-2778,,private,39.16256,-84.42672,218992
ELEC,The Lunch Box - Happy,300b N Eastern Ave,Happy,TX,79042,,US,E,,,public,34.74694588917921,-101.8487219230427,372496
ELEC,Wells Propane Inc,13955 Lamoille Hwy,Spring Creek,NV,89815,,US,E,775-753-6788,,private,40.75121,-115.629484,18828
CNG,US Energy - Fredericksburg,725 Legionnaire Dr,Fredericksburg,PA,17026,,US,E,800-438-7912,,private,40.45023131,-76.41577569,62908
CNG,OnCue Express #126,300 S Council Rd,Oklahoma City,OK,73128,,US,E,405-338-8552,,public,35.462338,-97.654087,75638
CNG,Palo CNG,12600 State Route 66,Clarion,PA,16214,,US,E,814-226-9410,,private,41.17288848,-79.34168206,48908
ELEC,"Comfort Inn & Suites - Mojave, CA",1385 CA-58 BUS,Mojave,CA,93501,,US,E,833-632-2778,,public,35.04536,-118.15599,152895
CNG,Clean Energy - Stark Area Regional Transit Authority,1600 Gateway Blvd SE,Canton,OH,44707,,US,P,866-809-4869  330-477-2782,2025-12-07,private,40.78093,-81.36797,41679
ELEC,Pilot Travel Center 302,6955 Theodore Dawes Road,Theodore,AL,36582,,US,E,877-455-3833,,private,30.55941,-88.205244,388326
ELEC,Walmart 3602 Springfield,1100 Lejune Dr,Springfield,IL,62703,,US,E,833-632-2778,,public,39.74575,-89.64086,121761
ELEC,Pilot Travel Center 437,481 W Highway 92,Williamsburg,KY,40769,,US,E,877-455-3833,,private,36.72205,-84.16714,311257
ELEC,Bridgeport Shell,453 Main Street,Bridgeport,CA,93517,,US,E,833-632-2778,,public,38.25511,-119.23198,149421
ELEC,Flying J 668,3475 E Washington,Saginaw,MI,48601,,US,E,877-455-3833,,public,43.4515,-83.89437,355748
ELEC,"Aberdeen, WA",415 West Heron Street,Aberdeen,WA,98520,,US,E,866-576-1495,,public,46.9708301,-123.821326,391273
ELEC,Pilot Travel Center 4599,640 Dixie Lee Avenue,Monteagle,TN,37356,,US,E,877-455-3833,,private,35.2329004,-85.825517,352366
ELEC,CircleK - Cherry Valley,2301 S Perryville Rd,Cherry Valley,IL,61016,,US,E,833-505-2291,,private,42.24248,-88.98008,330197
ELEC,Trillium Brewery - Tesla Supercharger,100 Royall St,Canton,MA,2021,,US,E,877-798-3752,,public,42.206309,-71.121143,346541
CNG,Alliance AutoGas - Diamond Rental,240 W 9400 S,Sandy,UT,84070,,US,P,801-298-7827,2025-12-08,public,40.581129,-111.898154,79469
CNG,Stevens Propane,509 W Renfrow Ave,Arnett,OK,73832,,US,E,580-885-7575,,private,36.135216,-99.777778,52874
ELEC,Ferrellgas,1405 Lumsden Rd,Port Orchard,WA,98367,,US,E,360-509-7645,,private,47.524563,-122.667903,69618
ELEC,Electric Era Charging Station,17256 S Dupont Hwy,Harrington,DE,19952,,US,E,888-409-2980,,private,38.9219143,-75.5677432,429911
ELEC,S&S Food Store (Lake City),3519 US Highway 441,Lake City,FL,32055,,US,E,833-632-2778,,public,30.23862,-82.63821,170425
ELEC,Fischer LP Gas,10685 US-31,Freesoil,MI,49411,,US,E,231-464-5880,,private,44.14991,-86.27982,307606
ELEC,"BoA (Key West, FL)",3200 FLAGLER AVENUE,Key West,FL,33040,,US,E,833-632-2778,,public,24.56119,-81.76364,170325
ELEC,"Kroger City Market 440 (Montrose, CO)",16400 S Townsend Ave,Montrose,CO,81401,,US,E,833-632-2778,,private,38.45421,-107.86488,421195
ELEC,Green Tree Inn,14173 Green Tree Blvd,Victorville,CA,92395,,US,E,877-455-3833,,private,34.507742,-117.320922,253745
CNG,Freedom CNG,6002 Debbielou Gardens Dr,Houston,TX,77034,,US,E,281-484-3875,,private,29.6189478,-95.1903621,49286
CNG,Clean and Green CNG Technologies Corp,3004 N Main St Ext,Jamestown,NY,14701,,US,E,716-665-7893,,private,42.128286,-79.239695,68608
ELEC,Healey Ford - Poughkeepsie,2250 South Road,Poughkeepsie,NY,12601,,US,E,888-717-4544,,public,41.643828,-73.920826,371900
CNG,Clean Energy - King of Prussia,113 N Gulph Rd,King of Prussia,PA,19406,,US,E,866-809-4869,,public,40.085404,-75.390522,50051
ELEC,Direct Propane Inc,19126 FM 969,Webberville,TX,78653,,US,E,512-276-7800,,private,30.22844,-97.514844,22075
ELEC,Embassy Suites by Hilton Syracuse,6646 Old Collamer Road South,East Syracuse,NY,13057,,US,E,888-717-4544,,private,43.09242,-76.084147,416649
ELEC,Ford Country,280 N Gibson Rd,Henderson,NV,89014,,US,E,888-357-1009,,public,36.04896,-115.027937,358427
ELEC,"Walmart 4068 - Spanish Fork, UT",1206 N. Canyon Creek Pkwy,Spanish Fork,UT,84660,,US,E,833-632-2778,,private,40.12414,-111.64027,121757
CNG,EDCO - San Marcos,168 S Las Posas Rd,San Marcos,CA,92078,,US,P,800-920-1166,2025-12-09,private,33.1418436,-117.1925014,66757
ELEC,Pilot Travel Center 4651,781 Moores Ferry Road,Skippers,VA,23879,,US,E,877-455-3833,,private,36.6065802,-77.5602553,383745
CNG,Alliance AutoGas - Palmetto Propane,133 Davis Rd,Martinez,GA,30907,,US,E,800-233-1882,,public,33.506832,-82.083706,75622
ELEC,AAA Propane Service,621 Maulhardt Ave,Oxnard,CA,93030,,US,E,805-988-9688,,private,34.207462,-119.14503,20557
ELEC,"CircleK - Fresno, CA",1234 N Peach Ave,Fresno,CA,93727,,US,E,833-505-2291,,private,36.75795,-119.71742,389297
ELEC,Tiffin River Service Plaza,21747 CO RD M-50,West Unity,OH,43570,,US,E,833-632-2778,,private,41.60305,-84.4086,123602
CNG,Gresham-McPherson Oil Co,204 S George Lee St,Belzoni,MS,39038,,US,E,662-247-2272,,private,33.17851828,-90.4911591,17491
ELEC,True Zero - Harris Ranch,24505 W Dorris Ave,Coalinga,CA,93210,,US,E,844-878-9376,,public,36.25298,-120.239432,61973
CNG,Love's Travel Stop #231,1501 Corsicana Hwy,Hillsboro,TX,76645,,US,E,254-582-2101,,private,32.009547,-97.093514,149853
CNG,McCoy's Lawn Equipment - North,8501 Research Blvd,Austin,TX,78758,,US,E,512-453-7540,,private,30.359681,-97.71603,26159
CNG,Clean Energy - Riverhead - National Grid,117 Doctors Path,Riverhead,NY,11901,,US,P,866-809-4869,2025-12-10,private,40.940028,-72.652774,18898
CNG,ROLAND FEED & FARM,479247 Highway 64,Roland,OK,74954,,US,E,918-427-1101,,private,35.40551,-94.49116,375046
CNG,OnCue #116,3901 Northwest Expy,Oklahoma City,OK,73112,,US,E,405-942-0964,,private,35.536179,-97.587006,62065
CNG,US Energy - Joliet,1747 Irish Indian Trail,Joliet,IL,60436,,US,E,800-438-7912,,public,41.490715,-88.141163,61372
ELEC,U-Haul,2975 W State St,Bristol,TN,37620,,US,E,423-968-1739,,public,36.59288,-82.220955,19682
ELEC,Buc-ee's,1700 Highway 71 E,Bastrop,TX,78602,,US,P,979-238-6390,2025-12-11,private,30.10698,-97.30638,218391
ELEC,Beechmont Ford,600 Ohio Pike,Cincinnati,OH,45245,,US,E,888-357-1009,,public,39.068265,-84.29639,416839
ELEC,Selph's Propane Inc,4640 Highway 160,Pagosa Springs,CO,81147,,US,E,970-731-3737,,private,37.25022894,-107.0836996,62749
ELEC,"CircleK - Bradenton, FL",6410 State Route 64 E,Bradenton,FL,34208,,US,E,833-505-2291,,private,27.4918,-82.48093,389306
ELEC,True Zero - Saratoga,12600 Saratoga Ave,Saratoga,CA,95070,,US,E,844-878-9376,,public,37.284189,-121.999331,61987
ELEC,El Mercado Plaza Shopping Center,34300 Alvarado Niles Rd,Union City,CA,94587,,US,E,877-455-3833,,private,37.5889939,-122.02116,296797
CNG,BluFlame Service Co,1815 Sylvania Ave,Toledo,OH,43613,,US,E,419-472-2237,,private,41.692084,-83.587838,62762
CNG,Chevron CNG Station 387947,9960 Brookford St,Charlotte,NC,28273,,US,E,877-872-3966,,public,35.12223,-80.9435,53630
CNG,Campora Propane Service,40087 Highway 49,Oakhurst,CA,93644,,US,E,559-683-4648,,private,37.333913,-119.659649,20573
ELEC,Flying J 1056,14896 State Route 49,Edon,OH,43518,,US,E,877-455-3833,,private,41.63336,-84.76606,329285
CNG,US Energy - Middleton Farmers Co-op Co,1755 Pleasant View Rd,Middleton,WI,53562,,US,E,800-438-7912,,private,43.09407,-89.534911,61534
ELEC,Twin Gables Cafe - Brule,13992 US-2,Brule,WI,54820,,US,E,800-489-1588,,public,46.550349,-91.575488,434052
ELEC,EVsmart - BGE - BWI Cell Lot,1001 Scott Dr,Baltimore,MD,21240,,US,E,844-798-2438,,public,39.1869781,-76.6775622,187243
CNG,Kamps Propane,22479 Highway 88,Pioneer,CA,95666,,US,E,209-296-5544,,private,38.4155472,-120.6109796,20632
ELEC,EVolve NY Syracuse South,415 E Brighton Ave,Syracuse,NY,13210,,US,E,833-632-2778,,public,43.01672,-76.13654,193813
ELEC,"Kroger-Fred Meyer 657 (Spokane, WA)",400 S Thor Street,Spokane,WA,99202,,US,E,833-632-2778,,private,47.65198,-117.36062,279357
ELEC,Walmart 1692 Colton,1120 S. Mount Vernon Avenue,Colton,CA,92324,,US,E,833-632-2778,,private,34.04963,-117.30764,155575
ELEC,11514 Research Blvd,11514 Research Blvd,Austin,TX,78759,,US,E,866-816-7584,,public,30.4127,-97.746848,422767
ELEC,3 Kings Carpet - Propane AutoGas LLC,9030 Lima Rd,Fort Wayne,IN,46818,,US,E,260-837-8300,,public,41.16359,-85.165474,72627
ELEC,Palos Verdes Mall,1500 Palos Verdes Mall,Walnut Creek,CA,94597,,US,P,877-455-3833,2025-12-12,public,37.923784,-122.087921,310873
ELEC,Dollar General - Byesville,205 Main St,Byesville,OH,43723,,US,P,800-489-1588,2025-12-13,private,39.9699006,-81.5340577,349994
ELEC,"Casey's Albert Lea (Albert Lea, MN)",2222 E Main Street,Albert Lea,MN,56007,,US,E,833-632-2778,,private,43.65452,-93.3365,221933
CNG,Chevron CNG Station 387959,10405 E 40th Ave,Denver,CO,80239,,US,E,877-872-3966,,public,39.77354,-104.867,75921
ELEC,"Target T2051 - Huntington Beach, CA",9882 Adams Avenue,Huntington Beach,CA,92646,,US,E,833-632-2778,,private,33.67103,-117.95475,190424
ELEC,Liberty Ford Brunswick,3101 Center Rd,Brunswick,OH,44212,,US,E,888-357-1009,,private,41.238909,-81.802217,334563
ELEC,"Kroger-Fred Meyer 516 (Wilsonville, OR)",30300 SW Boones Ferry Rd,Wilsonville,OR,97070,,US,E,833-632-2778,,private,45.29992,-122.77209,325508
CNG,American Natural - Wexford Energy Centre,2619 Wexford Bayne Rd,Sewickley,PA,15143,,US,E,412-259-0184,,private,40.614665,-80.098711,85517
ELEC,"Breezewood, PA",16567 Lincoln Highway,Breezewood,PA,15533,,US,E,866-576-1495,,private,39.99979,-78.2338,391377
ELEC,Electric Era Charging Station,555 New Salem Highway,Murfreesboro,TN,37129,,US,E,888-409-2980,,public,35.8382751,-86.4072478,361257
ELEC,"Cafaro TARGET PLACE PLAZA (OLYMPIA, WA)",2925 Harrison Ave NW,Olympia,WA,98502,,US,E,833-632-2778,,private,47.04545,-122.93618,164163
ELEC,Soledad Mission Shopping Center,3070 H Dela Rosa Sr St,Soledad,CA,93960,,US,P,833-387-2643,2025-12-14,public,36.415956,-121.320801,224435
ELEC,"Fred Meyer 218 (Warrenton, OR)",695 S Highway 101,Warrenton,OR,97146,,US,E,833-632-2778,,private,46.16189,-123.90215,190100
CNG,FARMERS COOP - OZARK,1100 Marts Dr,Ozark,AR,72949,,US,E,479-502-3400,,public,35.50009,-93.84161,375075
ELEC,"Meijer #130 (Carmel, IN)",1424 W Carmel Dr,Carmel,IN,46032,,US,E,833-632-2778,,private,39.97195,-86.15214,279375
ELEC,Safeway South San Francisco #3116,2255 Gellert Blvd,South San Francisco,CA,94080,,US,E,877-455-3833,,private,37.645874,-122.452044,416930
ELEC,Point Hope,826 Foundation St,Charleston,SC,29492,,US,E,866-816-7584,,private,32.923059,-79.865989,350356
CNG,Stevens Propane,509 W Renfrow Ave,Arnett,OK,73832,,US,E,580-885-7575,,private,36.135216,-99.777778,52874
ELEC,Pilot Travel Center 4597,502 Gordonsville Highway,Gordonsville,TN,38563,,US,E,877-455-3833,,public,36.177303,-85.947952,352369
ELEC,University Crossing Pullman - ULTRA,1490 Northeast North Fairway Drive,Pullman,WA,99163,,US,P,888-356-8911,2025-12-15,private,46.741681,-117.149685,371567
CNG,Clean Energy - Albany,1540 Trailer Ln,Albany,GA,31705,,US,E,866-809-4869,,private,31.539253,-84.102677,51606
CNG,Trillium,5420 N Fruit Valley Rd,Vancouver,WA,98660,,US,E,800-920-1166,,private,45.661567,-122.694375,75107
CNG,City of Deming,1315 W Pine St,Deming,NM,88030,,US,P,575-546-8848,2025-12-16,public,32.267588,-107.774524,63447
ELEC,Anderson's Gas & Propane,955 N 2nd St,Rogers,AR,72756,,US,P,479-636-2654,2025-12-17,private,36.34341,-94.11618,223600
